"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Nombre"
2019,2,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge usat","70.5"
2019,2,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge usat","71.6"
2019,3,1,"Ciutat Vella",1,"el Raval","Total","60.5"
2019,3,1,"Ciutat Vella",2,"el Barri Gòtic","Total","87.3"
2019,3,1,"Ciutat Vella",3,"la Barceloneta","Total","42.6"
2019,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total","73.2"
2019,3,2,"Eixample",5,"el Fort Pienc","Total","77.8"
2019,3,2,"Eixample",6,"la Sagrada Família","Total","67.2"
2019,3,2,"Eixample",7,"la Dreta de l'Eixample","Total","104.7"
2019,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total","89.4"
2019,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total","79.1"
2019,3,2,"Eixample",10,"Sant Antoni","Total","83.9"
2019,3,3,"Sants-Montjuïc",11,"el Poble Sec","Total","58.9"
2019,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total","63.0"
2019,3,3,"Sants-Montjuïc",13,"la Marina de Port","Total","69.9"
2019,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total","66.5"
2019,3,3,"Sants-Montjuïc",15,"Hostafrancs","Total","90.2"
2019,3,3,"Sants-Montjuïc",16,"la Bordeta","Total","65.4"
2019,3,3,"Sants-Montjuïc",17,"Sants - Badal","Total","60.4"
2019,3,3,"Sants-Montjuïc",18,"Sants","Total","65.9"
2019,3,4,"Les Corts",19,"les Corts","Total","82.4"
2019,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total","93.3"
2019,3,4,"Les Corts",21,"Pedralbes","Total","124.7"
2019,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total","89.8"
2019,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total","125.4"
2019,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total","125.6"
2019,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total","114.6"
2019,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total","116.1"
2019,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total","113.7"
2019,3,6,"Gràcia",28,"Vallcarca i els Penitents","Total","98.5"
2019,3,6,"Gràcia",29,"el Coll","Total","71.9"
2019,3,6,"Gràcia",30,"la Salut","Total","72.3"
2019,3,6,"Gràcia",31,"la Vila de Gràcia","Total","76.4"
2019,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total","72.9"
2019,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Total","72.4"
2019,3,7,"Horta-Guinardó",34,"Can Baró","Total","70.1"
2019,3,7,"Horta-Guinardó",35,"el Guinardó","Total","70.8"
2019,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total","61.3"
2019,3,7,"Horta-Guinardó",37,"el Carmel","Total","66.2"
2019,3,7,"Horta-Guinardó",38,"la Teixonera","Total","65.9"
2019,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total","65.8"
2019,3,7,"Horta-Guinardó",40,"Montbau","Total","66.2"
2019,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total","50.8"
2019,3,7,"Horta-Guinardó",42,"la Clota","Total","82.0"
2019,3,7,"Horta-Guinardó",43,"Horta","Total","70.4"
2019,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total","72.1"
2019,3,8,"Nou Barris",45,"Porta","Total","65.1"
2019,3,8,"Nou Barris",46,"el Turó de la Peira","Total","59.1"
2019,3,8,"Nou Barris",47,"Can Peguera","Total","61.5"
2019,3,8,"Nou Barris",48,"la Guineueta","Total","75.7"
2019,3,8,"Nou Barris",49,"Canyelles","Total","68.2"
2019,3,8,"Nou Barris",50,"les Roquetes","Total","65.4"
2019,3,8,"Nou Barris",51,"Verdun","Total","59.6"
2019,3,8,"Nou Barris",52,"la Prosperitat","Total","56.6"
2019,3,8,"Nou Barris",53,"la Trinitat Nova","Total","53.8"
2019,3,8,"Nou Barris",54,"Torre Baró","Total","103.0"
2019,3,8,"Nou Barris",55,"Ciutat Meridiana","Total","56.5"
2019,3,8,"Nou Barris",56,"Vallbona","Total","92.0"
2019,3,9,"Sant Andreu",57,"la Trinitat Vella","Total","68.8"
2019,3,9,"Sant Andreu",58,"Baró de Viver","Total","N/A"
2019,3,9,"Sant Andreu",59,"el Bon Pastor","Total","74.0"
2019,3,9,"Sant Andreu",60,"Sant Areu","Total","76.8"
2019,3,9,"Sant Andreu",61,"la Sagrera","Total","73.4"
2019,3,9,"Sant Andreu",62,"el Congrés i els Iians","Total","68.8"
2019,3,9,"Sant Andreu",63,"Navas","Total","90.2"
2019,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total","82.5"
2019,3,10,"Sant Martí",65,"el Clot","Total","78.4"
2019,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total","55.8"
2019,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total","72.3"
2019,3,10,"Sant Martí",68,"el Poblenou","Total","71.7"
2019,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total","99.6"
2019,3,10,"Sant Martí",70,"el Besòs i el Maresme","Total","77.5"
2019,3,10,"Sant Martí",71,"Provençals del Poblenou","Total","75.8"
2019,3,10,"Sant Martí",72,"Sant Martí de Provençals","Total","80.3"
2019,3,10,"Sant Martí",73,"la Verneda i la Pau","Total","73.8"
2019,3,1,"Ciutat Vella",1,"el Raval","Habitatge nou lliure","N/A"
2019,3,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge nou lliure","70.1"
2019,3,1,"Ciutat Vella",3,"la Barceloneta","Habitatge nou lliure","28.0"
2019,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge nou lliure","97.3"
2019,3,2,"Eixample",5,"el Fort Pienc","Habitatge nou lliure","N/A"
2019,3,2,"Eixample",6,"la Sagrada Família","Habitatge nou lliure","N/A"
2019,3,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge nou lliure","139.4"
2019,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge nou lliure","104.3"
2019,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge nou lliure","67.0"
2019,3,2,"Eixample",10,"Sant Antoni","Habitatge nou lliure","58.5"
2019,3,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge nou lliure","74.0"
2019,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge nou lliure","N/A"
2019,3,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge nou lliure","N/A"
2019,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge nou lliure","81.0"
2019,3,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge nou lliure","67.0"
2019,3,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge nou lliure","N/A"
2019,3,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge nou lliure","N/A"
2019,3,3,"Sants-Montjuïc",18,"Sants","Habitatge nou lliure","N/A"
2019,3,4,"Les Corts",19,"les Corts","Habitatge nou lliure","121.0"
2019,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge nou lliure","N/A"
2019,3,4,"Les Corts",21,"Pedralbes","Habitatge nou lliure","N/A"
2019,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge nou lliure","N/A"
2019,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge nou lliure","91.0"
2019,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge nou lliure","N/A"
2019,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge nou lliure","100.0"
2019,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge nou lliure","107.6"
2019,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge nou lliure","100.8"
2019,3,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge nou lliure","59.0"
2019,3,6,"Gràcia",29,"el Coll","Habitatge nou lliure","71.0"
2019,3,6,"Gràcia",30,"la Salut","Habitatge nou lliure","84.7"
2019,3,6,"Gràcia",31,"la Vila de Gràcia","Habitatge nou lliure","88.4"
2019,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge nou lliure","48.0"
2019,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge nou lliure","N/A"
2019,3,7,"Horta-Guinardó",34,"Can Baró","Habitatge nou lliure","N/A"
2019,3,7,"Horta-Guinardó",35,"el Guinardó","Habitatge nou lliure","55.3"
2019,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge nou lliure","N/A"
2019,3,7,"Horta-Guinardó",37,"el Carmel","Habitatge nou lliure","73.9"
2019,3,7,"Horta-Guinardó",38,"la Teixonera","Habitatge nou lliure","59.8"
2019,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge nou lliure","76.8"
2019,3,7,"Horta-Guinardó",40,"Montbau","Habitatge nou lliure","53.7"
2019,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge nou lliure","49.0"
2019,3,7,"Horta-Guinardó",42,"la Clota","Habitatge nou lliure","N/A"
2019,3,7,"Horta-Guinardó",43,"Horta","Habitatge nou lliure","71.9"
2019,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",45,"Porta","Habitatge nou lliure","83.0"
2019,3,8,"Nou Barris",46,"el Turó de la Peira","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",47,"Can Peguera","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",48,"la Guineueta","Habitatge nou lliure","67.7"
2019,3,8,"Nou Barris",49,"Canyelles","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",50,"les Roquetes","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",51,"Verdun","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",52,"la Prosperitat","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",53,"la Trinitat Nova","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",54,"Torre Baró","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge nou lliure","N/A"
2019,3,8,"Nou Barris",56,"Vallbona","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",58,"Baró de Viver","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",59,"el Bon Pastor","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",60,"Sant Areu","Habitatge nou lliure","91.0"
2019,3,9,"Sant Andreu",61,"la Sagrera","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge nou lliure","N/A"
2019,3,9,"Sant Andreu",63,"Navas","Habitatge nou lliure","100.5"
2019,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge nou lliure","122.1"
2019,3,10,"Sant Martí",65,"el Clot","Habitatge nou lliure","N/A"
2019,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge nou lliure","N/A"
2019,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge nou lliure","62.0"
2019,3,10,"Sant Martí",68,"el Poblenou","Habitatge nou lliure","110.7"
2019,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge nou lliure","N/A"
2019,3,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge nou lliure","100.3"
2019,3,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge nou lliure","72.0"
2019,3,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge nou lliure","N/A"
2019,3,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge nou lliure","56.3"
2019,3,1,"Ciutat Vella",1,"el Raval","Habitatge nou protegit","N/A"
2019,3,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge nou protegit","N/A"
2019,3,1,"Ciutat Vella",3,"la Barceloneta","Habitatge nou protegit","N/A"
2019,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge nou protegit","N/A"
2019,3,2,"Eixample",5,"el Fort Pienc","Habitatge nou protegit","N/A"
2019,3,2,"Eixample",6,"la Sagrada Família","Habitatge nou protegit","N/A"
2019,3,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge nou protegit","78.3"
2019,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge nou protegit","N/A"
2019,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge nou protegit","N/A"
2019,3,2,"Eixample",10,"Sant Antoni","Habitatge nou protegit","101.0"
2019,3,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge nou protegit","N/A"
2019,3,3,"Sants-Montjuïc",18,"Sants","Habitatge nou protegit","N/A"
2019,3,4,"Les Corts",19,"les Corts","Habitatge nou protegit","N/A"
2019,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge nou protegit","N/A"
2019,3,4,"Les Corts",21,"Pedralbes","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge nou protegit","N/A"
2019,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge nou protegit","N/A"
2019,3,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge nou protegit","N/A"
2019,3,6,"Gràcia",29,"el Coll","Habitatge nou protegit","N/A"
2019,3,6,"Gràcia",30,"la Salut","Habitatge nou protegit","N/A"
2019,3,6,"Gràcia",31,"la Vila de Gràcia","Habitatge nou protegit","N/A"
2019,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",34,"Can Baró","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",35,"el Guinardó","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",37,"el Carmel","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",38,"la Teixonera","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",40,"Montbau","Habitatge nou protegit","79.0"
2019,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",42,"la Clota","Habitatge nou protegit","N/A"
2019,3,7,"Horta-Guinardó",43,"Horta","Habitatge nou protegit","62.0"
2019,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",45,"Porta","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",46,"el Turó de la Peira","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",47,"Can Peguera","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",48,"la Guineueta","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",49,"Canyelles","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",50,"les Roquetes","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",51,"Verdun","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",52,"la Prosperitat","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",53,"la Trinitat Nova","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",54,"Torre Baró","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge nou protegit","N/A"
2019,3,8,"Nou Barris",56,"Vallbona","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",58,"Baró de Viver","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",59,"el Bon Pastor","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",60,"Sant Areu","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",61,"la Sagrera","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge nou protegit","N/A"
2019,3,9,"Sant Andreu",63,"Navas","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",65,"el Clot","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",68,"el Poblenou","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge nou protegit","75.0"
2019,3,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge nou protegit","N/A"
2019,3,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge nou protegit","N/A"
2019,3,1,"Ciutat Vella",1,"el Raval","Habitatge usat","60.5"
2019,3,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge usat","93.7"
2019,3,1,"Ciutat Vella",3,"la Barceloneta","Habitatge usat","43.0"
2019,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge usat","72.4"
2019,3,2,"Eixample",5,"el Fort Pienc","Habitatge usat","77.8"
2019,3,2,"Eixample",6,"la Sagrada Família","Habitatge usat","67.2"
2019,3,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge usat","103.8"
2019,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge usat","87.7"
2019,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge usat","79.7"
2019,3,2,"Eixample",10,"Sant Antoni","Habitatge usat","84.6"
2019,3,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge usat","58.7"
2019,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge usat","63.0"
2019,3,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge usat","69.9"
2019,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge usat","65.3"
2019,3,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge usat","92.1"
2019,3,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge usat","65.4"
2019,3,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge usat","60.4"
2019,3,3,"Sants-Montjuïc",18,"Sants","Habitatge usat","65.9"
2019,3,4,"Les Corts",19,"les Corts","Habitatge usat","81.9"
2019,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge usat","93.3"
2019,3,4,"Les Corts",21,"Pedralbes","Habitatge usat","124.7"
2019,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge usat","89.8"
2019,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge usat","126.2"
2019,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge usat","125.6"
2019,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge usat","117.5"
2019,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge usat","118.0"
2019,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge usat","115.4"
2019,3,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge usat","100.3"
2019,3,6,"Gràcia",29,"el Coll","Habitatge usat","72.0"
2019,3,6,"Gràcia",30,"la Salut","Habitatge usat","71.1"
2019,3,6,"Gràcia",31,"la Vila de Gràcia","Habitatge usat","73.5"
2019,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge usat","73.3"
2019,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge usat","72.4"
2019,3,7,"Horta-Guinardó",34,"Can Baró","Habitatge usat","70.1"
2019,3,7,"Horta-Guinardó",35,"el Guinardó","Habitatge usat","71.7"
2019,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge usat","61.3"
2019,3,7,"Horta-Guinardó",37,"el Carmel","Habitatge usat","62.7"
2019,3,7,"Horta-Guinardó",38,"la Teixonera","Habitatge usat","68.3"
2019,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge usat","60.3"
2019,3,7,"Horta-Guinardó",40,"Montbau","Habitatge usat","69.7"
2019,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge usat","53.5"
2019,3,7,"Horta-Guinardó",42,"la Clota","Habitatge usat","82.0"
2019,3,7,"Horta-Guinardó",43,"Horta","Habitatge usat","70.3"
2019,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge usat","72.1"
2019,3,8,"Nou Barris",45,"Porta","Habitatge usat","64.6"
2019,3,8,"Nou Barris",46,"el Turó de la Peira","Habitatge usat","59.1"
2019,3,8,"Nou Barris",47,"Can Peguera","Habitatge usat","61.5"
2019,3,8,"Nou Barris",48,"la Guineueta","Habitatge usat","77.3"
2019,3,8,"Nou Barris",49,"Canyelles","Habitatge usat","68.2"
2019,3,8,"Nou Barris",50,"les Roquetes","Habitatge usat","65.4"
2019,3,8,"Nou Barris",51,"Verdun","Habitatge usat","59.6"
2019,3,8,"Nou Barris",52,"la Prosperitat","Habitatge usat","56.6"
2019,3,8,"Nou Barris",53,"la Trinitat Nova","Habitatge usat","53.8"
2019,3,8,"Nou Barris",54,"Torre Baró","Habitatge usat","103.0"
2019,3,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge usat","56.5"
2019,3,8,"Nou Barris",56,"Vallbona","Habitatge usat","92.0"
2019,3,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge usat","68.8"
2019,3,9,"Sant Andreu",58,"Baró de Viver","Habitatge usat","N/A"
2019,3,9,"Sant Andreu",59,"el Bon Pastor","Habitatge usat","74.0"
2019,3,9,"Sant Andreu",60,"Sant Areu","Habitatge usat","76.5"
2019,3,9,"Sant Andreu",61,"la Sagrera","Habitatge usat","73.4"
2019,3,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge usat","68.8"
2019,3,9,"Sant Andreu",63,"Navas","Habitatge usat","89.5"
2019,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge usat","79.6"
2019,3,10,"Sant Martí",65,"el Clot","Habitatge usat","78.4"
2019,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge usat","55.8"
2019,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge usat","77.5"
2019,3,10,"Sant Martí",68,"el Poblenou","Habitatge usat","68.1"
2019,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge usat","99.6"
2019,3,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge usat","65.3"
2019,3,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge usat","78.7"
