"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Nombre"
2019,3,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge usat","80.3"
2019,3,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge usat","74.6"
2019,4,1,"Ciutat Vella",1,"el Raval","Total","59.2"
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Total","89.5"
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Total","46.1"
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total","78.0"
2019,4,2,"Eixample",5,"el Fort Pienc","Total","89.1"
2019,4,2,"Eixample",6,"la Sagrada Família","Total","66.1"
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Total","103.3"
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total","86.7"
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total","73.9"
2019,4,2,"Eixample",10,"Sant Antoni","Total","77.0"
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Total","58.6"
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total","N/A"
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Total","68.5"
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total","69.3"
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Total","76.7"
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Total","63.6"
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Total","64.1"
2019,4,3,"Sants-Montjuïc",18,"Sants","Total","68.2"
2019,4,4,"Les Corts",19,"les Corts","Total","83.7"
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total","76.6"
2019,4,4,"Les Corts",21,"Pedralbes","Total","145.2"
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total","82.0"
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total","98.6"
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total","153.3"
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total","114.9"
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total","117.7"
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total","95.6"
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Total","92.3"
2019,4,6,"Gràcia",29,"el Coll","Total","72.3"
2019,4,6,"Gràcia",30,"la Salut","Total","74.4"
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Total","90.3"
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total","86.5"
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Total","65.6"
2019,4,7,"Horta-Guinardó",34,"Can Baró","Total","67.3"
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Total","66.7"
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total","108.7"
2019,4,7,"Horta-Guinardó",37,"el Carmel","Total","67.8"
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Total","73.3"
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total","112.1"
2019,4,7,"Horta-Guinardó",40,"Montbau","Total","61.8"
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total","49.0"
2019,4,7,"Horta-Guinardó",42,"la Clota","Total","76.0"
2019,4,7,"Horta-Guinardó",43,"Horta","Total","78.8"
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total","65.3"
2019,4,8,"Nou Barris",45,"Porta","Total","65.8"
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Total","65.1"
2019,4,8,"Nou Barris",47,"Can Peguera","Total","N/A"
2019,4,8,"Nou Barris",48,"la Guineueta","Total","69.9"
2019,4,8,"Nou Barris",49,"Canyelles","Total","65.1"
2019,4,8,"Nou Barris",50,"les Roquetes","Total","58.9"
2019,4,8,"Nou Barris",51,"Verdun","Total","59.5"
2019,4,8,"Nou Barris",52,"la Prosperitat","Total","59.4"
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Total","56.4"
2019,4,8,"Nou Barris",54,"Torre Baró","Total","63.0"
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Total","58.1"
2019,4,8,"Nou Barris",56,"Vallbona","Total","77.0"
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Total","65.6"
2019,4,9,"Sant Andreu",58,"Baró de Viver","Total","90.0"
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Total","65.1"
2019,4,9,"Sant Andreu",60,"Sant Areu","Total","71.8"
2019,4,9,"Sant Andreu",61,"la Sagrera","Total","71.3"
2019,4,9,"Sant Andreu",62,"el Congrés i els Iians","Total","72.7"
2019,4,9,"Sant Andreu",63,"Navas","Total","81.4"
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total","78.3"
2019,4,10,"Sant Martí",65,"el Clot","Total","81.4"
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total","55.3"
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total","110.5"
2019,4,10,"Sant Martí",68,"el Poblenou","Total","82.7"
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total","82.1"
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Total","72.0"
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Total","71.3"
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Total","70.6"
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Total","72.0"
2019,4,1,"Ciutat Vella",1,"el Raval","Habitatge nou lliure","56.5"
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge nou lliure","139.5"
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Habitatge nou lliure","44.8"
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge nou lliure","112.7"
2019,4,2,"Eixample",5,"el Fort Pienc","Habitatge nou lliure","166.0"
2019,4,2,"Eixample",6,"la Sagrada Família","Habitatge nou lliure","N/A"
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge nou lliure","80.9"
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge nou lliure","110.3"
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge nou lliure","54.0"
2019,4,2,"Eixample",10,"Sant Antoni","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge nou lliure","138.0"
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge nou lliure","N/A"
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge nou lliure","54.0"
2019,4,3,"Sants-Montjuïc",18,"Sants","Habitatge nou lliure","67.8"
2019,4,4,"Les Corts",19,"les Corts","Habitatge nou lliure","86.5"
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge nou lliure","N/A"
2019,4,4,"Les Corts",21,"Pedralbes","Habitatge nou lliure","200.4"
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge nou lliure","N/A"
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge nou lliure","220.0"
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge nou lliure","N/A"
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge nou lliure","101.8"
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge nou lliure","135.0"
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge nou lliure","123.2"
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge nou lliure","115.6"
2019,4,6,"Gràcia",29,"el Coll","Habitatge nou lliure","94.3"
2019,4,6,"Gràcia",30,"la Salut","Habitatge nou lliure","N/A"
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Habitatge nou lliure","84.7"
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge nou lliure","164.0"
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",34,"Can Baró","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",37,"el Carmel","Habitatge nou lliure","69.7"
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Habitatge nou lliure","79.4"
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge nou lliure","68.5"
2019,4,7,"Horta-Guinardó",40,"Montbau","Habitatge nou lliure","66.5"
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",42,"la Clota","Habitatge nou lliure","N/A"
2019,4,7,"Horta-Guinardó",43,"Horta","Habitatge nou lliure","74.0"
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",45,"Porta","Habitatge nou lliure","65.0"
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",47,"Can Peguera","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",48,"la Guineueta","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",49,"Canyelles","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",50,"les Roquetes","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",51,"Verdun","Habitatge nou lliure","85.0"
2019,4,8,"Nou Barris",52,"la Prosperitat","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",54,"Torre Baró","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge nou lliure","N/A"
2019,4,8,"Nou Barris",56,"Vallbona","Habitatge nou lliure","N/A"
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge nou lliure","N/A"
2019,4,9,"Sant Andreu",58,"Baró de Viver","Habitatge nou lliure","N/A"
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Habitatge nou lliure","81.0"
2019,4,9,"Sant Andreu",60,"Sant Areu","Habitatge nou lliure","82.2"
2019,4,9,"Sant Andreu",61,"la Sagrera","Habitatge nou lliure","N/A"
2019,4,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge nou lliure","N/A"
2019,4,9,"Sant Andreu",63,"Navas","Habitatge nou lliure","74.0"
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge nou lliure","99.1"
2019,4,10,"Sant Martí",65,"el Clot","Habitatge nou lliure","91.0"
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge nou lliure","70.0"
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge nou lliure","N/A"
2019,4,10,"Sant Martí",68,"el Poblenou","Habitatge nou lliure","60.3"
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge nou lliure","N/A"
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge nou lliure","98.0"
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge nou lliure","67.0"
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge nou lliure","N/A"
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge nou lliure","62.7"
2019,4,1,"Ciutat Vella",1,"el Raval","Habitatge nou protegit","N/A"
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge nou protegit","N/A"
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Habitatge nou protegit","N/A"
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge nou protegit","N/A"
2019,4,2,"Eixample",5,"el Fort Pienc","Habitatge nou protegit","N/A"
2019,4,2,"Eixample",6,"la Sagrada Família","Habitatge nou protegit","N/A"
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge nou protegit","97.0"
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge nou protegit","N/A"
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge nou protegit","N/A"
2019,4,2,"Eixample",10,"Sant Antoni","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge nou protegit","N/A"
2019,4,3,"Sants-Montjuïc",18,"Sants","Habitatge nou protegit","N/A"
2019,4,4,"Les Corts",19,"les Corts","Habitatge nou protegit","N/A"
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge nou protegit","N/A"
2019,4,4,"Les Corts",21,"Pedralbes","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge nou protegit","N/A"
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge nou protegit","N/A"
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge nou protegit","N/A"
2019,4,6,"Gràcia",29,"el Coll","Habitatge nou protegit","N/A"
2019,4,6,"Gràcia",30,"la Salut","Habitatge nou protegit","N/A"
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Habitatge nou protegit","N/A"
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",34,"Can Baró","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",37,"el Carmel","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",40,"Montbau","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",42,"la Clota","Habitatge nou protegit","N/A"
2019,4,7,"Horta-Guinardó",43,"Horta","Habitatge nou protegit","63.0"
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",45,"Porta","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",47,"Can Peguera","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",48,"la Guineueta","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",49,"Canyelles","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",50,"les Roquetes","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",51,"Verdun","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",52,"la Prosperitat","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",54,"Torre Baró","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge nou protegit","N/A"
2019,4,8,"Nou Barris",56,"Vallbona","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",58,"Baró de Viver","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",60,"Sant Areu","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",61,"la Sagrera","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge nou protegit","N/A"
2019,4,9,"Sant Andreu",63,"Navas","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",65,"el Clot","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",68,"el Poblenou","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge nou protegit","N/A"
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge nou protegit","N/A"
2019,4,1,"Ciutat Vella",1,"el Raval","Habitatge usat","59.2"
2019,4,1,"Ciutat Vella",2,"el Barri Gòtic","Habitatge usat","83.0"
2019,4,1,"Ciutat Vella",3,"la Barceloneta","Habitatge usat","46.3"
2019,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Habitatge usat","76.0"
2019,4,2,"Eixample",5,"el Fort Pienc","Habitatge usat","87.2"
2019,4,2,"Eixample",6,"la Sagrada Família","Habitatge usat","66.1"
2019,4,2,"Eixample",7,"la Dreta de l'Eixample","Habitatge usat","105.0"
2019,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Habitatge usat","81.7"
2019,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Habitatge usat","75.1"
2019,4,2,"Eixample",10,"Sant Antoni","Habitatge usat","77.0"
2019,4,3,"Sants-Montjuïc",11,"el Poble Sec","Habitatge usat","58.6"
2019,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Habitatge usat","N/A"
2019,4,3,"Sants-Montjuïc",13,"la Marina de Port","Habitatge usat","68.5"
2019,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Habitatge usat","69.3"
2019,4,3,"Sants-Montjuïc",15,"Hostafrancs","Habitatge usat","74.4"
2019,4,3,"Sants-Montjuïc",16,"la Bordeta","Habitatge usat","63.6"
2019,4,3,"Sants-Montjuïc",17,"Sants - Badal","Habitatge usat","64.3"
2019,4,3,"Sants-Montjuïc",18,"Sants","Habitatge usat","68.2"
2019,4,4,"Les Corts",19,"les Corts","Habitatge usat","83.6"
2019,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Habitatge usat","76.6"
2019,4,4,"Les Corts",21,"Pedralbes","Habitatge usat","115.5"
2019,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Habitatge usat","82.0"
2019,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Habitatge usat","94.4"
2019,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Habitatge usat","153.3"
2019,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Habitatge usat","116.9"
2019,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Habitatge usat","113.4"
2019,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Habitatge usat","91.6"
2019,4,6,"Gràcia",28,"Vallcarca i els Penitents","Habitatge usat","80.7"
2019,4,6,"Gràcia",29,"el Coll","Habitatge usat","62.9"
2019,4,6,"Gràcia",30,"la Salut","Habitatge usat","74.4"
2019,4,6,"Gràcia",31,"la Vila de Gràcia","Habitatge usat","90.7"
2019,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Habitatge usat","84.2"
2019,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Habitatge usat","65.6"
2019,4,7,"Horta-Guinardó",34,"Can Baró","Habitatge usat","67.3"
2019,4,7,"Horta-Guinardó",35,"el Guinardó","Habitatge usat","66.7"
2019,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Habitatge usat","108.7"
2019,4,7,"Horta-Guinardó",37,"el Carmel","Habitatge usat","67.3"
2019,4,7,"Horta-Guinardó",38,"la Teixonera","Habitatge usat","65.0"
2019,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Habitatge usat","120.8"
2019,4,7,"Horta-Guinardó",40,"Montbau","Habitatge usat","57.0"
2019,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Habitatge usat","49.0"
2019,4,7,"Horta-Guinardó",42,"la Clota","Habitatge usat","76.0"
2019,4,7,"Horta-Guinardó",43,"Horta","Habitatge usat","80.3"
2019,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Habitatge usat","65.3"
2019,4,8,"Nou Barris",45,"Porta","Habitatge usat","65.8"
2019,4,8,"Nou Barris",46,"el Turó de la Peira","Habitatge usat","65.1"
2019,4,8,"Nou Barris",47,"Can Peguera","Habitatge usat","N/A"
2019,4,8,"Nou Barris",48,"la Guineueta","Habitatge usat","69.9"
2019,4,8,"Nou Barris",49,"Canyelles","Habitatge usat","65.1"
2019,4,8,"Nou Barris",50,"les Roquetes","Habitatge usat","58.9"
2019,4,8,"Nou Barris",51,"Verdun","Habitatge usat","55.1"
2019,4,8,"Nou Barris",52,"la Prosperitat","Habitatge usat","59.4"
2019,4,8,"Nou Barris",53,"la Trinitat Nova","Habitatge usat","56.4"
2019,4,8,"Nou Barris",54,"Torre Baró","Habitatge usat","63.0"
2019,4,8,"Nou Barris",55,"Ciutat Meridiana","Habitatge usat","58.1"
2019,4,8,"Nou Barris",56,"Vallbona","Habitatge usat","77.0"
2019,4,9,"Sant Andreu",57,"la Trinitat Vella","Habitatge usat","65.6"
2019,4,9,"Sant Andreu",58,"Baró de Viver","Habitatge usat","90.0"
2019,4,9,"Sant Andreu",59,"el Bon Pastor","Habitatge usat","64.4"
2019,4,9,"Sant Andreu",60,"Sant Areu","Habitatge usat","71.1"
2019,4,9,"Sant Andreu",61,"la Sagrera","Habitatge usat","71.3"
2019,4,9,"Sant Andreu",62,"el Congrés i els Iians","Habitatge usat","72.7"
2019,4,9,"Sant Andreu",63,"Navas","Habitatge usat","81.6"
2019,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Habitatge usat","76.4"
2019,4,10,"Sant Martí",65,"el Clot","Habitatge usat","81.0"
2019,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Habitatge usat","54.5"
2019,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Habitatge usat","110.5"
2019,4,10,"Sant Martí",68,"el Poblenou","Habitatge usat","86.1"
2019,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Habitatge usat","82.1"
2019,4,10,"Sant Martí",70,"el Besòs i el Maresme","Habitatge usat","68.5"
2019,4,10,"Sant Martí",71,"Provençals del Poblenou","Habitatge usat","75.5"
2019,4,10,"Sant Martí",72,"Sant Martí de Provençals","Habitatge usat","70.6"
2019,4,10,"Sant Martí",73,"la Verneda i la Pau","Habitatge usat","72.4"